From,To,Subject,Message,Day,Date & Time,url_count,Cleaned_Subject,Cleaned_Message,Combined_Text,Qwen2.5_Category
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Tuesday,2/19/2022 9:51,0,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Friday,3/24/2022 13:36,2,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Wednesday,6/1/2022 21:18,1,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Thursday,5/21/2022 15:35,0,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Tuesday,2/8/2022 12:57,2,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,this project is entering phase 2,Friday,9/28/2022 0:38,1,project kickoff,project enter phase,project kickoff project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,attached is the new project timeline,Friday,11/6/2022 20:19,2,strategy meeting,attach new project timeline,strategy meeting attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Wednesday,6/8/2022 1:15,1,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,attached is the new project timeline,Thursday,4/7/2022 16:56,2,milestone update,attach new project timeline,milestone update attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,this project is entering phase 2,Tuesday,10/20/2022 1:24,2,strategy meeting,project enter phase,strategy meeting project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Wednesday,7/8/2022 0:10,2,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Thursday,3/24/2022 15:59,0,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Monday,9/28/2022 12:29,0,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,this project is entering phase 2,Wednesday,12/16/2022 6:56,1,strategy meeting,project enter phase,strategy meeting project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Tuesday,2/15/2022 4:59,1,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,this project is entering phase 2,Thursday,1/5/2022 16:37,1,strategy meeting,project enter phase,strategy meeting project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Friday,2/20/2022 2:20,2,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Tuesday,12/19/2022 17:35,0,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,this project is entering phase 2,Thursday,2/16/2022 9:47,0,strategy meeting,project enter phase,strategy meeting project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Tuesday,8/10/2022 17:31,1,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,attached is the new project timeline,Wednesday,1/29/2022 1:07,1,project kickoff,attach new project timeline,project kickoff attach new project timeline,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,this project is entering phase 2,Wednesday,5/31/2022 10:49,1,strategy meeting,project enter phase,strategy meeting project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Thursday,1/17/2022 1:38,2,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,this project is entering phase 2,Thursday,7/15/2022 22:33,2,project kickoff,project enter phase,project kickoff project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,this project is entering phase 2,Wednesday,11/28/2022 10:42,2,project kickoff,project enter phase,project kickoff project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Thursday,10/7/2022 2:37,2,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,let’s discuss the next strategic steps,Wednesday,7/6/2022 19:53,2,project kickoff,let discuss strategic step,project kickoff let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Monday,2/12/2022 15:15,0,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Friday,9/26/2022 14:28,2,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,this project is entering phase 2,Tuesday,6/25/2022 16:01,1,milestone update,project enter phase,milestone update project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Friday,4/3/2022 2:15,0,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,this project is entering phase 2,Friday,5/14/2022 5:31,1,strategy meeting,project enter phase,strategy meeting project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,this project is entering phase 2,Thursday,6/3/2022 1:53,2,milestone update,project enter phase,milestone update project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Wednesday,10/14/2022 15:01,1,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,strategy meeting,let’s discuss the next strategic steps,Friday,11/19/2022 1:49,2,strategy meeting,let discuss strategic step,strategy meeting let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Monday,4/18/2022 9:14,2,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,project kickoff,this project is entering phase 2,Thursday,1/22/2022 3:31,0,project kickoff,project enter phase,project kickoff project enter phase,Project Management & Strategy
project_management_&_strategy@fyp-ai.com,employee@enron.com,milestone update,let’s discuss the next strategic steps,Monday,3/17/2022 15:12,1,milestone update,let discuss strategic step,milestone update let discuss strategic step,Project Management & Strategy
